     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      5248,      2559,         0,    45.0,pymatching,d1f484f2f0d602c0289015fe8c35ba3a12d23d092560ccbeead1f75da845a729,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.009315384615384616}",
      5120,         0,         0,   0.569,pymatching,ea930f68a520f77aeeb80cca5ab9a6d28632d1d3fa1af8e51c50a8efc6fa8ab6,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00021544346900318823}",
      4096,         0,         0,   0.587,pymatching,e96a77fcbbbda9d2cf62e17c2db18f519cb4f72b565c60f4dd729066ed34ea72,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00035938136638046257}",
     11264,         0,         0,   0.858,pymatching,f584683d4fbc1ef942cab946fe117b1199a1ac529c20837f2f622778aee49ec2,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":7.742636826811278e-05}",
    149504,      3673,         0,    23.0,pymatching,bda7290285fed05106fc45074a5f21d7059b68505da5e6c4c6fcc10a559b540b,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.0011}",
      7168,         0,         0,   0.621,pymatching,15c9c662d489658ef4c4d8bf8fb15ef943a8661cec4b77ac14128f597111d2d5,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0001291549665014884}",
     90112,         0,         0,    6.00,pymatching,5b9989192804ac9586fb5e2a932f0ef377b6bc9f92c5aabea7095500b566eed6,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":4.641588833612782e-05}",
      3584,      1803,         0,    8.75,pymatching,0058f9004384f66de6d21ad0368e6cecb82c39908b6a8727d7bd6961ec1b04ad,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":7,""p"":0.009771794871794871}",
      8192,         0,         0,   0.821,pymatching,ea930f68a520f77aeeb80cca5ab9a6d28632d1d3fa1af8e51c50a8efc6fa8ab6,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00021544346900318823}",
      6144,         0,         0,   0.874,pymatching,e96a77fcbbbda9d2cf62e17c2db18f519cb4f72b565c60f4dd729066ed34ea72,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00035938136638046257}",
      6144,         0,         0,   0.851,pymatching,15c9c662d489658ef4c4d8bf8fb15ef943a8661cec4b77ac14128f597111d2d5,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0001291549665014884}",
     15360,         0,         0,    1.13,pymatching,f584683d4fbc1ef942cab946fe117b1199a1ac529c20837f2f622778aee49ec2,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":7.742636826811278e-05}",
         1,         0,         0,   0.054,pymatching,69a83184d6027a530e61c54ac450cdf4019bf5fe370c72e27921220e44282fbe,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0005994842503189409}",
       136,         1,         0,   0.033,pymatching,69a83184d6027a530e61c54ac450cdf4019bf5fe370c72e27921220e44282fbe,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0005994842503189409}",
     11264,         0,         0,    1.13,pymatching,ea930f68a520f77aeeb80cca5ab9a6d28632d1d3fa1af8e51c50a8efc6fa8ab6,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00021544346900318823}",
      1024,         1,         0,   0.221,pymatching,69a83184d6027a530e61c54ac450cdf4019bf5fe370c72e27921220e44282fbe,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0005994842503189409}",
      8192,         0,         0,    1.18,pymatching,e96a77fcbbbda9d2cf62e17c2db18f519cb4f72b565c60f4dd729066ed34ea72,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00035938136638046257}",
      1024,         0,         0,   0.218,pymatching,69a83184d6027a530e61c54ac450cdf4019bf5fe370c72e27921220e44282fbe,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0005994842503189409}",
      1024,         0,         0,   0.219,pymatching,69a83184d6027a530e61c54ac450cdf4019bf5fe370c72e27921220e44282fbe,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0005994842503189409}",
