     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1024,       499,         0,   0.063,pymatching,b91441694bc6ce6739150f43c8c30b1a2de7d2fde89b9a2ced04001027216fbd,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.009543589743589743}",
      1024,       498,         0,   0.039,pymatching,4279c180fd9ffcb676ce74ec1fdda7c3bb2d830d407ea443a36fbedfaed4ce13,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.005664102564102564}",
      6144,       791,         0,   0.055,pymatching,95b9fd860f0fc4978878fc0de70e9aeaa26e696b50062dbaead1a9f031dfe7a1,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.0013282051282051282}",
     26624,         2,         0,   0.054,pymatching,3cfaeae2f828d6a64bb2765b3d169c6bc1ae5c6969d5579112fc7945725973ca,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":1.6681005372000593e-05}",
      1297,       286,         0,   0.019,pymatching,8040b4274e4ec8172d7873e522307668eb71a422c3ee538dc0bd6419be9d2382,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.002012820512820513}",
      1024,       513,         0,   0.050,pymatching,2e18843f98fccfccbee0678537c06638005d3de03f666c35de4142a7522f9ccd,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.007946153846153846}",
     12288,         2,         0,   0.028,pymatching,0d450cad15e5043d9d96dfd93e6f7ecf0a16c3c9183813e1e16d1e44be1f5afd,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":4.641588833612782e-05}",
      1024,       504,         0,   0.045,pymatching,909bd7366ed5bb40eb57f516f2541d6582f1d38f011a066ed94068b6a782d76b,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.007033333333333333}",
      1024,       495,         0,   0.045,pymatching,2f43101b64c866b23e548943abf326f0fb4a85ac28577f4efc19e0466e03ead9,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.006576923076923077}",
       273,       148,         0,   0.014,pymatching,4a924325acb475f3606c834584d2bd71cace7e68c7f25b2a2357fc5c7cd18ac1,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.007717948717948718}",
