     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    305152,         0,         0,    25.8,pymatching,c7f396cc8777559f7f98b0f452497dc7b53d065a8ad1b07475f1c560c7d9a8ed,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0001291549665014884}",
     28672,       505,         0,    17.0,pymatching,89c0ff17f36ce89b15929ee8cf71d4187e7bbe74e5bfd9451f3624adecf911d3,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0015564102564102566}",
     13312,       851,         0,    11.8,pymatching,60454639e09a827b9bb6080911297d7bdf5bc190d2583644f0804a056e5bc02e,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.002012820512820513}",
     24576,       978,         0,    16.7,pymatching,0e3b9935e76178820e7ffbb94388e39a4e8b82030e2e263fe093baeb6acf898a,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0017846153846153847}",
     63488,       130,         0,    23.1,pymatching,8c0e6d2f016ca034b6e9d36e2a1483e54b4cd479e073e30470b873ac2f6b2d52,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.001}",
    238592,      4440,         0,    45.1,pymatching,ff302225153baeb14bdb89701fa05837749ac2b7e754231d5110f08bbfe01336,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":7,""p"":0.0013282051282051282}",
     21248,     10571,         0,   120.6,pymatching,972acfb4472cd880ad02e48753fcbcc6ade1fc9d6cf68cb4417792aa1b6ca773,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.006348717948717949}",
     11264,      1201,         0,    12.0,pymatching,0e630820428df508d2c4935cb53458cc9922ca5a2f88eee5aa7102f6aea08a7a,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.002241025641025641}",
     83456,     17696,         0,   120.3,pymatching,6fbe68b94ef09ab28b6b95a0a3660dc58024318bc5994fb4acdc28eddb460839,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0026974358974358975}",
     26880,     13441,         0,   120.1,pymatching,4067a8a8419d368cc690480c688b08e3ade408ddeb18c5d1e941f679eb8d1863,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.006576923076923077}",
    198656,      6902,         0,    45.1,pymatching,a7763e533b1b6b67843a2c89677c98f2a42e95c74ee89208f3b0a430af102e5b,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":7,""p"":0.0015564102564102566}",
    354304,     12419,         0,    76.6,pymatching,a7763e533b1b6b67843a2c89677c98f2a42e95c74ee89208f3b0a430af102e5b,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":7,""p"":0.0015564102564102566}",
      1024,        47,         0,   0.234,pymatching,a7763e533b1b6b67843a2c89677c98f2a42e95c74ee89208f3b0a430af102e5b,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":7,""p"":0.0015564102564102566}",
     56320,       177,         0,    23.1,pymatching,0250f0625c91082907d2d7dd3a2cf2b1da728ce53e61f62206140b1216def1dd,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0011}",
