     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     13312,       190,         0,   0.015,pymatching,5c7ea870a6c549136e3b6f8ddaeecac91106a8f6ab42142669b75ef3631ab64d,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.007515384615384615}",
     76800,        75,         0,   0.037,pymatching,2fab86d6f8edc460d5d0e5f4e1a1cef42023085bfe8bed11a8dc9b6df547284b,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.0018128205128205128}",
     24849,         0,         0,   0.009,pymatching,dcc0ccebf9d196402bce88578e8ac05be2cecf4369503ebf81c5847f0c5e5b0c,"{""config"":[""Z0"",""Z""],""d"":3,""p"":1.6681005372000593e-05}",
     12288,         3,         0,   0.028,pymatching,5b273f9ec8ea7b72530ef207045ef0aaa96f2aeaae8c030ce7ed7ea948aa74d4,"{""config"":[""Z0"",""Z""],""d"":5,""p"":0.0011}",
      9216,       346,         0,   0.014,pymatching,07af2882ebfb9b1c29cb5c6dd6f14fd6c14ac52cbacdeeb10984d89dbfd7fff8,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.012861538461538462}",
     17408,       121,         0,   0.014,pymatching,7d7a1b814fc2c0600ca870bb53a4557a04dc50137248d45d348cc987dd8fd551,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.004664102564102564}",
     51200,         0,         0,   0.019,pymatching,f3979af952b6828fe80c32dfbd7c69f34d2bb37564428009fed1df3c2f697cfa,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.0001291549665014884}",
     11264,       235,         0,   0.015,pymatching,f6ddcd6b8882a9485a6c24a4031860b0b001c9fa39edbae6ecaafcaf67a31a2c,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.009653846153846153}",
     29696,       238,         0,   0.027,pymatching,33a9682eaedf8d40922d6e12250bb2d19ebf57dd0f19562563c4d15fb5ab3020,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.005733333333333333}",
      7441,       158,         0,   0.010,pymatching,28f9f0eeed30822103a828000683266deec8eaedddd294d2f0308486537cc9cb,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.00894102564102564}",
      5393,         0,         0,   0.011,pymatching,b4b4fdfde03ca9ec68a840e823fa6e7481d6391d27eed57f2483af3dc02a25a8,"{""config"":[""Z0"",""Z""],""d"":5,""p"":0.0005994842503189409}",
     33792,         0,         0,   0.013,pymatching,92735d188a9da2f76df20762bc103b0eac5e5df53e08a2959267e7d4d22c2ab5,"{""config"":[""Z0"",""Z""],""d"":3,""p"":1e-05}",
     12288,       587,         0,   0.021,pymatching,2c2b3e1dde5fcb343deee10b064d158f0089ecd1ce1d32f2378d0306258aae51,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.014643589743589744}",
      9216,       385,         0,   0.014,pymatching,b62c3677ce590470f2244bd1d8ba90dd9afd2cdc082ae26dad084af1f8e0b1b7,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.013217948717948718}",
      5393,         0,         0,   0.010,pymatching,a3a6b886a1c3cdaba8adda9c8ca4c2387efdf8e8ff8f54bd291abfb509f7a5e1,"{""config"":[""Z0"",""Z""],""d"":5,""p"":1e-05}",
      6417,       209,         0,   0.011,pymatching,7f9e92c20fd11bb76cd0889bfc96d2fd136492fc7b3f6b348cdeecf64f1b1029,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.012148717948717948}",
     41984,        96,         0,   0.027,pymatching,25ecd08a191d9d467df50fb196bbe7a3b748ded3b74a800e95e48355c6e028aa,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.0028820512820512817}",
     23552,       159,         0,   0.019,pymatching,d52855015c8bc70e2d29522c97a3e850b4852de731069d3f9fecbf1345c94ecc,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.00502051282051282}",
     28672,        94,         0,   0.019,pymatching,852f076e553167ebbe36e4716625ee8138db0df8210835dfa20b122ab992954a,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.003238461538461538}",
     16657,        10,         0,   0.009,pymatching,e3690a49c0f5f497d196186a311e9c606a49336f977c2a120e7228bed6d113f7,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.0014564102564102565}",
      9216,       423,         0,   0.015,pymatching,3a4627934b18e7a1537faff6f52420439a5f102804c689d1ddad2faa93fed3f8,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.014287179487179487}",
     12561,        35,         0,   0.009,pymatching,ce279d9044a442162d7467d8690f5e135a4c8485e3ffe0f8ffc31e06961d1de6,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.0035948717948717946}",
