     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     34816,        79,         0,   0.019,pymatching,6dfaea01acf21bb285f5fa04f40ecf1aa0753121e08474a376f48016089a8138,"{""config"":[""X+"",""X""],""d"":3,""p"":0.0025256410256410257}",
      5393,       241,         0,   0.010,pymatching,3def4d1df3a67b9fe676ddbc5ac08650c631072413aad47dec86e1cea9ad6919,"{""config"":[""X+"",""X""],""d"":3,""p"":0.014643589743589744}",
     16384,       268,         0,   0.019,pymatching,3695b9f66e998bd4c32a2e8eff1baa2b357098f27ab22362ffb8dcbcbfb62276,"{""config"":[""X+"",""X""],""d"":3,""p"":0.007871794871794872}",
      8465,       155,         0,   0.010,pymatching,96b7ea2bb1d7b28f5e841d3a35e060408ff3ef1689cfe0b6724a211053bdfc1b,"{""config"":[""X+"",""X""],""d"":3,""p"":0.008228205128205128}",
     53248,       171,         0,   0.037,pymatching,f36897b0bc2e053583c3e363516babbeb7fd43bfec23c78a22bcdf8033835671,"{""config"":[""X+"",""X""],""d"":3,""p"":0.003238461538461538}",
     25600,      1009,         0,   0.038,pymatching,19a54a0c9b4305cf892a109c3d89e375f3d8811b045e0fb2462ab556e73e6f42,"{""config"":[""X+"",""X""],""d"":3,""p"":0.012861538461538462}",
     20753,         0,         0,   0.009,pymatching,dfdc9fd10baf329fe33fa9c5f8c16bd6589467249cad8545c0d5250f008e411b,"{""config"":[""X+"",""X""],""d"":3,""p"":4.641588833612782e-05}",
      8465,        98,         0,   0.010,pymatching,e028bdd40053e2ba1590c8c110a1c2de43fe242cd182579bbdd573092eb86c9b,"{""config"":[""X+"",""X""],""d"":3,""p"":0.006802564102564103}",
      8192,       159,         0,   0.023,pymatching,ddab2defe45ed082b27a997915b445fa5b941c1a2d3ec794860a6b47eb3097aa,"{""config"":[""X+"",""X""],""d"":3,""p"":0.00894102564102564}",
     87040,         0,         0,   0.036,pymatching,dc9413d892a0e376eb90d62699aa3fef82bd54bb8b05d85d217022fc1a107e90,"{""config"":[""X+"",""X""],""d"":3,""p"":1e-05}",
     16384,       400,         0,   0.020,pymatching,72040d60fd5633c1da3abf6ba27efd7607ce5607a5a1dc19c34ea91faa334d92,"{""config"":[""X+"",""X""],""d"":3,""p"":0.010010256410256409}",
      7441,       228,         0,   0.011,pymatching,5e9f9889c1ddffe64a9d156ed0da2c8433f7c0172f900b1a92c0063dd37fcf34,"{""config"":[""X+"",""X""],""d"":3,""p"":0.01107948717948718}",
     12561,        44,         0,   0.010,pymatching,c7555e8cf025416f403216cd716307b6304ef7934e8bf16d87646e097c1cc243,"{""config"":[""X+"",""X""],""d"":3,""p"":0.0035948717948717946}",
     18705,         1,         0,   0.009,pymatching,9de28e9261d95d90c51f529e5005c407396a4fde98124dd98b848309d8a9ecd5,"{""config"":[""X+"",""X""],""d"":3,""p"":0.0005994842503189409}",
     30720,      1521,         0,   0.053,pymatching,b7287558f854836b7e276badd239eccb7d2d5a7576b84ae2e5e0037499bca8fa,"{""config"":[""X+"",""X""],""d"":3,""p"":0.014999999999999998}",
     20753,         0,         0,   0.010,pymatching,4e17aa265d5777b57e59ea0bfdfc56560a32293c768de66c3893d16dea7a7324,"{""config"":[""X+"",""X""],""d"":3,""p"":7.742636826811278e-05}",
     15633,        11,         0,   0.009,pymatching,8c8b66baa9b4e197b15aadbf5d2b866eed5e7e94629f170ffe8a003d8b82f4eb,"{""config"":[""X+"",""X""],""d"":3,""p"":0.0014564102564102565}",
      9216,       355,         0,   0.014,pymatching,d6c48caba574441e86f9a0db2d8fcb48c5ff3d800a789530464150193818464d,"{""config"":[""X+"",""X""],""d"":3,""p"":0.012505128205128205}",
